business_name,category,description,keyvals,product_link,product_name,regular_price,sale_price
tls,wine,,"{""Volume"": ""70cl."", ""ABV"": ""47.4%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""-"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/ardbeg-perpetuum-ardbeg-day-2015,Ardbeg Perpetuum Ardbeg Day 2015,[480.0],[599.0]
tls,wine,,"{""Volume"": ""70cl."", ""ABV"": ""46%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""-"", ""Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/benriach-quarter-casks,Benriach Quarter Casks,[118.8],[149.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of The Matsui The Peated Japanese whisky"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""48%"", ""Type:"": ""Japanese\u00a0Single Malt Whisky\u00a0(Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/the-matsui-the-peated-japanese-whisky-70cl,The Matsui The Peated Japanese whisky 70cl,[175.0],[188.0]
tls,wine,"Peated BenRiach, matured in tiny quarter casks! The smaller casks encourage greater interaction between the spirit, the oak and the air allowing the whisky to take on lots of character in a shorter period of time. This 46% expression, bottled with neither chill filtration nor artificial colouring, is no exception.","{""Volume"": ""70cl."", ""ABV"": ""46%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""-"", ""Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/benriach-peated-quarter-casks,Benriach Peated Quarter Casks,[118.8],[149.9]
tls,wine,,"{""Volume"": ""70cl."", ""ABV"": ""43%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""-"", ""Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/limeburners-single-malt-whisky-port-cask-70cl,Limeburners Single Malt Whisky Port Cask 70cl,[161.8],[188.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Kirin Fuji Sanroku Signature Blend Japanese Blended Whisky"", ""Volume:"": ""700ml."", ""Alcohol Percentage:"": ""50%"", ""Type:"": ""Blended Whisky (Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kirin-fuji-sanroku-signature-blend-blended-japanese-whisky-70cl,Kirin Fuji Sanroku Signature Blend Blended Japanese Whisky 70cl,[188.0],[199.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Kirin Fuji Sanroku Japanese Blended Whisky"", ""Volume:"": ""700ml."", ""Alcohol Percentage:"": ""50%"", ""Type:"": ""Blended Whisky (Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kirin-fuji-sanroku-blended-japanese-whisky-70cl,Kirin Fuji Sanroku Blended Japanese Whisky 70cl,[58.0],[138.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/dalmore-regalis,Dalmore Regalis,[154.0],[199.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Nikka Yoichi Non Aged"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Single Malt Whisky\u00a0(Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/nikka-yoichi-non-aged-gift-set-free-1-glencairn-glass-70cl,Nikka Yoichi Non Aged Gift Set FREE 1 Glencairn Glass 70cl,[169.0],[169.0]
tls,wine,,"{""Volume"": ""100 cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt whisky"", ""Age"": ""20"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glen-deveron-20-year-old-1l,Glen Deveron 20 Year Old 1L,[188.8],[199.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Nikka Miyagikyo Non Aged"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Single Malt Whisky\u00a0(Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/nikka-miyagikyo-non-aged-gift-set-free-1-glencairn-glass-70cl,Nikka Miyagikyo Non Aged Gift Set FREE 1 Glencairn Glass 70cl,[169.0],[169.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/dalmore-15-years-old-gift-set-free-2-glencairn-glass,Dalmore 15 Years Old Gift Set FREE 2 Glencairn Glass,[162.9],[200.0]
tls,wine,,"{""Volume"": ""100cl."", ""ABV"": ""46.6%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""-"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/ardbeg-an-oa,Ardbeg An Oa,[164.95],[199.0]
tls,wine,"The Dalmore 12 year old, with its intricate aromas and flavours, is recognised as a whisky with character far beyond its age. This was Andrew Mackenzieâ€™s original masterpiece and stood apart from the norm of the day. At a time when it was standard practise to mature whisky for no more than 6 years, Andrew Mackenzie demonstrated his pioneering character by doubling the maturation period. His boldness truly paid off, The Dalmore 12 year old still stands apart as an exceptional whisky today, as it did then.",,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/dalmore-12-years-old-gift-set-free-2-glencairn-glass-70cl,Dalmore 12 Years Old Gift Set FREE 2 Glencairn Glass 70cl,[119.99],[140.0]
tls,wine,,"{""What You Will Get:"": ""1 Bottle of Auchentoshan Three Wood"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Single Malt Scotch Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/auchentoshan-three-wood-gift-set,Auchentoshan Three Wood Gift Set,[108.0],[169.0]
tls,wine,,"{""Volume"": ""700ml"", ""ABV"": ""40%"", ""Type"": ""Grain Australian Whisky"", ""Age"": ""-"", ""With Box"": ""No""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/starward-two-fold-double-grain-70cl,Starward Two-Fold Double Grain 70cl,[108.0],[138.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/dalmore-15-years-old,Dalmore 15 Years Old (NO BOX),[159.99],[200.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""46%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""-"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kilchoman-machir-bay-gift-set,Kilchoman Machir Bay Gift Set 70cl,[145.0],[145.0]
tls,wine,"Launched in 2004 this is the main official bottling of Tormore, part of the Chivas Brothers portfolio of distilleries.","{""Volume"": ""70cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""12"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/tormore-12-years-old-70cl,Tormore 12 Years Old 70cl,[120.9],[140.0]
tls,wine,,"{""Volume"": ""70cl."", ""ABV"": ""43%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""10"", ""-"": ""-""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/benromach-10-year-old-gift-set-70cl,Benromach 10 Year Old Gift Set 70cl,[139.9],[150.0]
tls,wine,,"{""Volume"": ""700ml"", ""ABV"": ""40%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""10"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/edradour-10-year-old-gift-set-70cl,Edradour 10 Year Old Gift Set 70cl,[178.0],[250.0]
tls,wine,,"{""What You Will Get:"": ""3 Bottle Monkey Shoulder 70cl (FREE) 24 Can Schweppes Ginger Ale"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Blended Malt Scotch Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/3-bottle-monkey-shoulder-70cl-free-24-can-schweppes-ginger-ale,3 Bottle Monkey Shoulder 70cl (FREE) 24 Can Schweppes Ginger Ale,[199.88],[211.0]
tls,wine,,"{""What You Will Get:"": ""4 Bottles Jameson Irish Whiskey 75cl\u00a0+ 24 Can Schweppes Ginger Ale"", ""Volume:"": ""750ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Irish Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/4-bottles-jameson-irish-whiskey-75cl-free-24-can-schweppes-ginger-ale,4 Bottles Jameson Irish Whiskey 75cl (FREE) 24 Can Schweppes Ginger Ale,[298.0],[298.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/bruichladdich-classic-laddie-scottish-barley-70cl,Bruichladdich Classic Laddie Scottish Barley 70cl FREE 3 Can Baby Abalone (Worth $30),[99.77],[120.0]
tls,wine,,"{""What You Will Get:"": ""2 Bottle Jack Daniel's Whisky 70cl\u00a0+ 24 Can Coke Light Bundle"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/2-bottle-jack-daniels-whisky-70cl-free-24-can-coke-light-bundle,2 Bottle Jack Daniel's Whisky 70cl (FREE) 24 Can Coke Light Bundle,[150.0],[150.0]
tls,wine,,"{""What You Will Get:"": ""4 Bottle Johnnie Walker Black Label 70cl\u00a0+ 24 Can Coke Light"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/4-bottle-johnnie-walker-black-label-70cl-free-24-can-coke-light,4 Bottle Johnnie Walker Black Label 70cl (FREE) 24 Can Coke Light,[250.0],[250.0]
tls,wine,,"{""Volume"": ""70 cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt\u00a0Whisky"", ""Age"": ""12"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/macallan-12-years-old-double-cask-free-1-rock-glass,Macallan 12 Years Old Double Cask (Free) 1 Rock Glass,[155.0],[155.0]
tls,wine,,"{""What You Will Get:"": ""2 Bottle Ballantine's Finest Bundle\u00a0+ Schweppes Soda 24 Can"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""whisky\u00a0(Scotch Whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/ballantines-finest-bundle-free-schweppes-soda,2 Bottle Ballantine's Finest Bundle (FREE) Schweppes Soda 24 Can,[100.0],[100.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenlivet-12-bundle-free-20-bottles-fevertree-soda-water,Glenlivet 12 Bundle (FREE) 20 Bottles FeverTree Soda Water,[150.0],[150.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Compass Box\u00a0Hedonism 70cl"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Single Malt Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/compass-box-hedonism-70cl,Compass Box Hedonism 70cl,[170.0],[188.0]
tls,wine,,"{""What You Will Get:"": ""2 Bottle of Chivas Regal 12 Years old + Free 1 X Chivas Face Towel"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Blended whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/chivas-regal-12-bundle-free-chivas-face-towel,2 Bottle Chivas Regal 12 Bundle (FREE) 1 X Chivas Face Towel,[188.0],[188.0]
tls,wine,,"{""Volume"": ""100 cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt whisky"", ""Age"": ""12"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/fettercairn-12-year-old-1l,Fettercairn 12 Year Old 1L,[149.9],[199.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of\u00a0Arran Barrel Reserve"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/arran-barrel-reserve-70cl,Arran Barrel Reserve 70cl,[129.0],[138.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of\u00a0Arran Quarter Cask"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""56.2%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/arran-quarter-cask-70cl,Arran Quarter Cask 70cl,[183.0],[199.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Wild Turkey American Honey"", ""Volumn:"": ""1000ml"", ""Alcohol Percentage:"": ""35.5%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/wild-turkey-american-honey-70cl,Wild Turkey American Honey 1L,[78.8],[98.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Arran Master of Distilling 2"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""51.8%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/arran-master-of-distilling-2,Arran Master of Distilling 2,[388.0],[448.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Rittenhouse Bottled In Bond Straight Rye"", ""Volumn:"": ""750ml"", ""Alcohol Percentage:"": ""50%"", ""Type:"": ""American Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/rittenhouse-bottled-in-bond-straight-rye-75cl,Rittenhouse Bottled In Bond Straight Rye 75cl,[89.99],[99.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Arran 10 Years Old"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""46%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/arran-10-years-old-70cl,Arran 10 Years Old 70cl,[165.0],[178.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Arran Cote Rotie Cask Finish"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""50%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/arran-cote-rotie-cask-finish,Arran Cote Rotie Cask Finish,[214.0],[228.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Dimple 15 Years Old 100cl"", ""Volumn:"": ""1000ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/dimple-15-years-old-1l,Dimple 15 Years Old 1L,[113.8],[128.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Glen Breton Rare 10 Year Old"", ""Volume:"": ""750ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Canadian Single Malt Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glen-breton-rare-10-year-old,Glen Breton Rare 10 Year Old,[98.0],[108.0]
tls,wine,,"{""Volume"": ""700ml"", ""ABV"": ""46%"", ""Type"": ""Single Malt Irish Whisky"", ""Age"": ""-"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/redbreast-lustau-edition-sherry-finish,Redbreast Lustau Edition Sherry Finish,[145.0],[158.0]
tls,wine,,"{""Volume"": ""700ml"", ""ABV"": ""40%"", ""Type"": ""Single Malt Irish Whisky"", ""Age"": ""12"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/redbreast-12-years-old,Redbreast 12 Years Old 70cl,[109.0],[380.0]
tls,wine,,"{""Volume"": ""700ml"", ""ABV"": ""46%"", ""Type"": ""Single Malt Irish Whisky"", ""Age"": ""15"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/redbreast-15-years-old-70cl,Redbreast 15 Years Old 70cl,[155.0],[168.0]
tls,wine,,"{""Volume"": ""70cl."", ""ABV"": ""47.4%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""5"", ""With Box"": ""NO""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/ardbeg-wee-beastie-5-year-old,Ardbeg Wee Beastie 5 Year Old 70cl,[138.0],[149.0]
tls,wine,,"{""What You Will Get:"": ""1 Bottle of Balvenie 14 Year Old Week of Peat Story No.2"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""48.3%"", ""Type:"": ""Single Malt whisky\u00a0(Scotch Whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/balvenie-14-year-old-week-of-peat-story-no-2-70cl,Balvenie 14 Year Old Week of Peat Story No.2 70cl,[159.8],[199.9]
tls,wine,,"{""What You Will Get:"": ""1 Bottle of Balvenie 14 Year Old Peated Triple Cask"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""48.3%"", ""Type:"": ""Single Malt whisky\u00a0(Scotch Whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/balvenie-14-year-old-peated-triple-cask-70cl,Balvenie 14 Year Old Peated Triple Cask 70cl,[129.9],[168.0]
tls,wine,,"{""Volume"": ""70 cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt\u00a0Whisky"", ""Age"": ""12"", ""With Box"": ""No""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/singleton-of-dufftown-12-years-old-giftset,Singleton of Dufftown 12 Years old Gift set,[99.0],[109.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Shinobu 10 Years Old Pure Malt Whisky Mizunara Finish"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Pure Malt\u00a0Whisky\u00a0(Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/shinobu-10-years-old-pure-malt-whisky-mizunara-finish,Shinobu 10 Years Old Pure Malt Whisky Mizunara Finish 70cl,[349.85],[349.85]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Shinobu Blended Whisky Mizunara Oak Finish"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Blended\u00a0Whisky\u00a0(Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/shinobu-blended-whisky-mizunara-oak-finish-70cl,Shinobu Blended Whisky Mizunara Oak Finish 70cl,[159.85],[159.85]
tls,wine,,"{""What You Will Get:"": ""2\u00a0bottle of Maker's Mark whisky 75cl FREE 2 bottle sweater"", ""Volumn:"": ""750ml"", ""Alcohol Percentage:"": ""45%"", ""Type:"": ""Bourbon Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/bundle-2-x-makers-mark-75cl-and-2-x-bottle-sweater-free-375ml-makers-mark,Bundle 2 X Maker's Mark 75cl and 2 X Bottle Sweater FREE 375ml Makers Mark,[145.0],[177.8]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Maker's Mark whisky 75cl"", ""Volumn:"": ""750ml"", ""Alcohol Percentage:"": ""45%"", ""Type:"": ""Bourbon Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/makers-mark-75cl-free-bottle-sweater,Maker's Mark 75cl FREE Bottle Sweater,[75.0],[88.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Shinobu Pure Malt Whisky Mizunara Oak Finish"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Pure Malt\u00a0Whisky\u00a0(Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/shinobu-pure-malt-whisky-mizunara-oak-finish-70cl,Shinobu Pure Malt Whisky Mizunara Oak Finish 70cl,[199.85],[199.85]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Togouchi Whisky Cherry Liqueur"", ""Volume:"": ""500ml."", ""Alcohol Percentage:"": ""14%"", ""Type:"": ""Blended Whisky (Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/togouchi-whisky-cherry-liqueur,Togouchi Whisky Cherry Liqueur,[31.5],[58.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Togouchi Whisky Umeshu"", ""Volume:"": ""500ml."", ""Alcohol Percentage:"": ""14%"", ""Type:"": ""Blended Whisky (Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/togouchi-whisky-umeshu,Togouchi Whisky Umeshu,[31.5],[58.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Masahiro Pure Malt Whisky"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Pure Malt\u00a0Whisky\u00a0(Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/masahiro-pure-malt-whisky,Masahiro Pure Malt Whisky,[183.88],[199.85]
tls,wine,,"{""What You Will Get:"": ""1 Bottle of Jura 16 Years Old Diurachs' Own"", ""Volume:"": ""1000ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Single Malt\u00a0Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/jura-16-years-old-diurachs-own,Jura 16 Years Old Diurachs' Own 1L,[168.0],[188.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""46%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""12"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/balblair-12-years-old,Balblair 12 Years Old 70cl,[142.0],[160.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""46%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""15"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/balblair-15-years-old,Balblair 15 Years Old 70cl,[199.0],[230.0]
tls,wine,"Talisker Skye. An easy-drinking Talisker, taking the distillery's classically rugged character and softening it out, while maintaining the smoky and sweet notes the distillery is known for. More approachable, but still definitely Talisker.","{""Volume"": ""70cl"", ""ABV"": ""45.8%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""-"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/talisker-skye,Talisker Skye 70cl,[128.0],[137.0]
tls,wine,,"{""What You Will Get:"": ""1 Bottle of Benromach 10 Years Old"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Single Malt\u00a0Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/benromach-10-years-old,Benromach 10 Years Old 70cl,[110.0],[130.0]
tls,wine,,"{""What You Will Get:"": ""2 Bottle of Chivas Regal 12 Years old"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Blended whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/bundle-of-chivas-regal-12-years-old-70cl,Bundle of Chivas Regal 12 Years Old 70cl,[119.0],[119.0]
tls,wine,"Talisker Storm. Released in early 2013, Talisker Storm has all the warm, smoky, peppery characteristics we all love in the standard Talisker 10yo - but they've been turned up a notch, with more smoke, more spices, and a bigger-than-ever flavour explosion.","{""Volume"": ""70cl"", ""ABV"": ""45.8%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""-"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/talisker-storm,Talisker Storm 70cl,[129.0],[138.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenmorangie-10-years-old-75cl,Glenmorangie 10 Years Old 75cl,[69.18],[76.73]
tls,wine,,"{""What You Will Get:"": ""2 bottle of\u00a0Monkey Shoulder Whisky"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Blended Malt Scotch Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/bundle-of-monkey-shoulder-70cl,Bundle of Monkey Shoulder 70cl,[117.0],[124.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker XR 21 Years Cross 70cl"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-xr-21-years-cross-70cl,Johnnie Walker XR 21 Years Cross 70cl,[149.0],[189.0]
tls,wine,,"{""What You Will Get:"": ""2 x Bottle of Chivas Regal 18 Years old"", ""Volume:"": ""70cl"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Blended whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/bundle-of-chivas-regal-18-years-old-70cl,Bundle of Chivas Regal 18 Years Old 70cl,[175.0],[200.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""46%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""18"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/balblair-18-years-old,Balblair 18 Years Old 70cl,[320.0],[360.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/dbs-e-bazaar-2020-martell-cordon-bleu-1l-free-1-balut-dice-set,Martell Cordon Bleu 1L (FREE) 1 Balut Dice Set,[330.0],[350.0]
tls,wine,,"{""Volume"": ""70 cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt\u00a0Whisky"", ""Age"": ""-"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/singleton-of-glen-ord-signature-sherry-cask,Singleton of Glen Ord Signature Sherry cask,[99.0],[128.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Chivas Regal Royal Salute 21 Years Old The Signature Blend"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/chivas-regal-royal-salute-21-years-old-the-signature-blend,Chivas Regal Royal Salute 21 Years Old The Signature Blend,[143.99],[179.99]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenlivet-triple-cask-matured-distillers-reserve,Glenlivet Triple Cask Matured Distiller's Reserve 1L,[138.0],[148.0]
tls,wine,,"{""What You Will Get:"": ""1 Bottle of Jura 12 Years Old"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Single Malt\u00a0Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/jura-12-years-old,Jura 12 Years Old 70cl,[118.0],[138.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Green Jacket 12 Year Old"", ""Volume:"": ""450ml"", ""Alcohol Percentage:"": ""36.5%"", ""Type:"": ""Single Malt Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/green-jacket-12-year-old-45cl,Green Jacket 12 Year Old 45cl,[58.0],[98.0]
tls,wine,,"{""What You Will Get:"": ""1 Bottle of Benromach 15 Years Old"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Single Malt\u00a0Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/benromach-15-years-old,Benromach 15 Years Old 70cl,[175.0],[200.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""41.3%"", ""Type"": ""Single Malt\u00a0Whisky"", ""Age"": ""-"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/macallan-lumina,Macallan Lumina 70cl,[139.95],[182.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Green Jacket 17 Year Old"", ""Volume:"": ""450ml"", ""Alcohol Percentage:"": ""36.5%"", ""Type:"": ""Single Malt Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/green-jacket-17-year-old,Green Jacket 17 Year Old 45cl,[108.0],[138.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Kilkerran 12 Year Old"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""46%"", ""Type:"": ""Single Malt Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kilkerran-12-year-old-70cl,Kilkerran 12 Year Old 70cl,[158.0],[220.0]
